stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,runs_length,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",744,96,402,False,,306,648,"[[[[[[[1, 1], [1, 1]], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]]], [[[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]]]], [[[[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]]], [[[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]]]]]",1962750,1934917,1985250,1003834,337708,766834
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,merge,33,1,[33],198,0,81,True,198,81,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",133916,131375,138083,,,
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,hybrid_8,33,1,[33],175,0,64,True,175,64,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",105667,103500,113000,,,
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,fixed_two,33,1,[33],213,31,47,True,64,16,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",55542,49875,58125,,,
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,fixed_three,33,1,[33],217,30,52,True,85,22,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",62042,61709,65291,,,
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,fixed_four,33,1,[33],203,29,61,True,95,32,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",82000,81584,90875,,,
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,runs_count,33,1,[33],32,32,32,False,,0,0,33,125417,124959,126083,118292,875,3625
test,test-200003-33-sorted,sorted,200003,2aa9f219b63d5b3b56a98777579ea012c662894e4e27dfb8601f1f9d1342bed4,runs_length,33,1,[33],32,32,32,False,,0,0,33,126917,125750,127917,120000,875,3666
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,merge,257,3,"[81, 85, 91]",2313,0,1345,True,2313,1345,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",12183375,12085333,12436417,,,
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,hybrid_8,257,3,"[81, 85, 91]",2178,0,1199,True,2178,1199,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",12061250,11837125,12101792,,,
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,fixed_two,257,3,"[81, 85, 91]",2440,119,1464,False,512,1345,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",12525875,11956041,14479416,,,
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,fixed_three,257,3,"[81, 85, 91]",2482,247,1229,False,683,982,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",11691833,11293792,11996917,,,
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,fixed_four,257,3,"[81, 85, 91]",2374,182,1142,False,767,960,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",11426875,11155875,11587500,,,
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,runs_count,257,3,"[81, 85, 91]",770,256,687,False,,431,433,"[81, [85, 91]]",16925000,16339416,17124959,7045458,10292,10058458
test,test-300007-257-long_runs,long_runs,300007,097ceba26415e930fda4c5a847e48c956302020c7c92cf125947f61968f76986,runs_length,257,3,"[81, 85, 91]",679,256,677,False,,421,423,"[[81, 85], 91]",16666292,16252000,16929292,6994875,10708,9777458
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,merge,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",679,0,459,True,679,459,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",1990125,1926333,1994333,,,
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,hybrid_8,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",634,0,460,True,634,460,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",1927709,1905500,1959666,,,
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,fixed_two,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",774,31,490,False,192,459,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",1992917,1973583,2155750,,,
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,fixed_three,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",774,31,512,False,256,481,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",2163833,2139209,2185958,,,
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,fixed_four,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",772,35,494,False,287,459,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",2021584,1977666,2029166,,,
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,runs_count,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",484,96,378,False,,282,313,"[[[16, 4], [5, 11]], [[9, 18], [12, [21, 1]]]]",2730167,2554250,2873791,1002459,10458,1770917
test,test-300007-97-random_boundaries,random_boundaries,300007,fd600b879dfeffa5c603f3e68ea51e2e7af491f97452c751cb14c85a8d96d087,runs_length,97,9,"[16, 4, 5, 11, 9, 18, 12, 21, 1]",396,96,365,False,,269,300,"[[[16, [4, 5]], [11, 9]], [[18, 12], [21, 1]]]",2653041,2546542,2862500,1004000,21792,1645167
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,merge,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",2313,0,1656,True,2313,1656,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",12428084,12187250,12593834,,,
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,hybrid_8,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",2178,0,1668,True,2178,1668,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",12523083,12420250,12898125,,,
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,fixed_two,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",2440,4,1660,False,512,1656,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",12470250,12211625,12569125,,,
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,fixed_three,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",2482,6,1666,False,683,1660,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",12646333,12549334,13112916,,,
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,fixed_four,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",2374,7,1663,False,767,1656,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",12349333,12191791,12608875,,,
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,runs_count,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",2055,256,1734,False,,1478,1732,"[[[[[[3, [2, 2]], [2, [3, 1]]], [[3, [2, 5]], [2, [2, 2]]]], [[[1, [2, 1]], [2, [4, 3]]], [[1, [2, 2]], [[2, 5], [5, 2]]]]], [[[[1, [2, 2]], [5, [4, 5]]], [[2, [5, 3]], [1, [3, 3]]]], [[[7, [2, 1]], [2, [2, 1]]], [[2, [3, 1]], [[6, 2], [3, 1]]]]]], [[[[[3, [3, 2]], [3, [1, 2]]], [[2, [5, 7]], [1, [3, 2]]]], [[[3, [1, 3]], [1, [3, 1]]], [[2, [2, 3]], [[3, 2], [3, 2]]]]], [[[[5, [2, 2]], [3, [3, 2]]], [[2, [2, 1]], [2, [2, 2]]]], [[[2, [6, 3]], [2, [3, 2]]], [[2, [2, 2]], [[3, 4], [2, 3]]]]]]]",19356333,18656791,19380709,6826875,158666,12072125
test,test-200003-257-duplicates,duplicates,200003,6b91fb3f1ea37639a2f74d5b7e4f6ca36e32121a5dfd070991c92b6ba0409edc,runs_length,257,100,"[3, 2, 2, 2, 3, 1, 3, 2, 5, 2, 2, 2, 1, 2, 1, 2, 4, 3, 1, 2, 2, 2, 5, 5, 2, 1, 2, 2, 5, 4, 5, 2, 5, 3, 1, 3, 3, 7, 2, 1, 2, 2, 1, 2, 3, 1, 6, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2, 5, 7, 1, 3, 2, 3, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 5, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 6, 3, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3]",1947,256,1723,False,,1467,1691,"[[[[[[3, [2, 2]], [[2, 3], [1, 3]]], [[2, 5], [[2, 2], [[2, 1], 2]]]], [[[[1, 2], 4], [[3, 1], [2, 2]]], [[2, 5], [5, [[2, 1], 2]]]]], [[[[2, 5], [4, 5]], [[[2, 5], 3], [[1, 3], 3]]], [[7, [[2, 1], [2, [2, 1]]]], [[2, [3, 1]], [6, [2, 3]]]]]], [[[[[[1, 3], [3, 2]], [[3, 1], [2, 2]]], [5, [7, [1, 3]]]], [[[[2, 3], [1, 3]], [[1, 3], [1, 2]]], [[[2, 3], 3], [[2, 3], 2]]]], [[[[5, 2], [[2, 3], 3]], [[[2, 2], [2, 1]], [[2, 2], [2, 2]]]], [[[6, 3], [[2, 3], 2]], [[[2, 2], [2, 3]], [4, [2, 3]]]]]]]",19133542,18640958,23065292,6789083,353291,12072791
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,merge,97,7,"[18, 13, 9, 14, 15, 5, 23]",679,0,386,True,679,386,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",1349000,1290750,1357292,,,
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,hybrid_8,97,7,"[18, 13, 9, 14, 15, 5, 23]",634,0,357,True,634,357,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",1278625,1232916,1291542,,,
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,fixed_two,97,7,"[18, 13, 9, 14, 15, 5, 23]",774,24,410,False,192,386,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",1348750,1311709,1385584,,,
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,fixed_three,97,7,"[18, 13, 9, 14, 15, 5, 23]",774,31,424,False,256,393,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",1356916,1340958,1401625,,,
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,fixed_four,97,7,"[18, 13, 9, 14, 15, 5, 23]",772,33,419,False,287,386,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",1375709,1334417,1531916,,,
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,runs_count,97,7,"[18, 13, 9, 14, 15, 5, 23]",387,96,282,False,,186,273,"[[18, [13, 9]], [[14, 15], [5, 23]]]",1916834,1905708,1944375,972542,7917,929709
test,test-300007-97-perturbed,perturbed,300007,3e160bbb1fd9c7f7147497a8b0be750e453432d4171723044d11aab280730b5f,runs_length,97,7,"[18, 13, 9, 14, 15, 5, 23]",364,96,313,False,,217,268,"[[[18, 13], [9, 14]], [[15, 5], 23]]",2123792,2108042,2156000,965125,16375,1121750
test,test-100003-257-skewed_runs,skewed_runs,100003,191d2de5d03ec405892051601cce2ddd805155080b6bf9b81328d1487f87fc3c,merge,257,17,"[1, 1, 2, 4, 1, 2, 3, 3, 1, 1, 225, 1, 4, 4, 2, 1, 1]",2313,0,1225,True,2313,1225,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",8055334,7798167,8271250,,,
test,test-100003-257-skewed_runs,skewed_runs,100003,191d2de5d03ec405892051601cce2ddd805155080b6bf9b81328d1487f87fc3c,hybrid_8,257,17,"[1, 1, 2, 4, 1, 2, 3, 3, 1, 1, 225, 1, 4, 4, 2, 1, 1]",2178,0,1117,True,2178,1117,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",7693083,7546791,7930041,,,
test,test-100003-257-skewed_runs,skewed_runs,100003,191d2de5d03ec405892051601cce2ddd805155080b6bf9b81328d1487f87fc3c,fixed_two,257,17,"[1, 1, 2, 4, 1, 2, 3, 3, 1, 1, 225, 1, 4, 4, 2, 1, 1]",2440,117,1342,False,512,1225,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",8104291,7784166,8195125,,,
